	Adinform	Alnipter	Ardiquin	Ardisieb	Astrferr	Beileryt	Beiltsan	Bridbala	Cameheng	Castcarl	Castindi	Caststel	Cinnrigi	Cleyjapo	Crypchin	Cyclcham	Cycllong	Cyclpach	Daphglau	Decagrac	Dioseria	Elaesylv	Engeroxb	Euryhaya	Euryjapo	Evodmeli	Evodmerr	Ficufist	Ficurufi	Garcmult	Glocrubr	Gloczeyl	Gordaxil	Heliform	Ilexcoch	Ilexmats	Ilexrotu	Ilextrif	Ilexurai	Illiarbo	Lithamyg	Litsacut	Machobov	Machthun	Machzuih	Magnkach	Mallpani	Melisqui	Michcomp	Micrjapo	Myrssequ	Neolbuis	Neolhiir	Neonreti	Osmamarg	Pasabrev	Pasaform	Pithluci	Podoform	Podophil	Prunphae	Sapidisc	Sauroldh	Scheocto	Schisupe	Sloaform	Sympglom	Sympshil	Symptheo	Syzybuxi	Syzyeuph	Syzykusu	Terngymn	Tricdubi	Wendform	Antihiir	Ardicorn	Callremo	Callremo	Clercyrt	Euonacut	Lasicyan	Lasiobli	Melacand	Psycrubr	Rhapindi	Rhodsims	Taregrac	Wikstaiw
76	0	4.599999905	0.899999976	0	0	0.5	1.5	0	0	11.89999962	0	5.300000191	0	0	0.600000024	0	10.5	1.899999976	1.600000024	0	0.899999976	0	0	0.699999988	0	0	0.5	0	0	1.299999952	0	0	0	0.899999976	6.800000191	2.599999905	0	0	7.400000095	0	0.5	3.299999952	0	2.799999952	2.299999952	0	0	0	0	0.5	0	0	0.200000003	0	0	0.600000024	0	0	0	0	1.799999952	0	0	14.19999981	0	0.100000001	0	0.5	0.5	0	2.400000095	0	0	0	0.300000012	0	0.5	0	0	0	0	0	0	0	0.400000006	0	0	0	0
77	0	0	0	0.699999988	1.899999976	0	1.5	0	0	8.399999619	0	2.799999952	0	0	0	0	5.5	0.800000012	0	1.700000048	0.699999988	0	2.200000048	0	0	0	0	0	0	0	0	0.699999988	0	0	5.099999905	0	0	0	3.200000048	0.800000012	0	4.5	0.600000024	0.100000001	0	13.39999962	0	0	0	0.600000024	0	0	3.299999952	0	1.200000048	6.199999809	0	0	0	0	1.200000048	5.599999905	0	5.900000095	2.799999952	1.299999952	0	0	1.600000024	0	1.299999952	0	0	0.600000024	0	1.899999976	0	0	0	0	0	0.600000024	0	0	9.600000381	0	0	0.600000024	0
78	1.899999976	0	0	6.300000191	0	0.699999988	3.299999952	0	0	14.10000038	0	2.400000095	0.5	0	0	0	3.599999905	0	0.699999988	2.599999905	1.399999976	0	0.5	0	0	0	0.699999988	0	0	0.800000012	0	0	0	0	5.5	0	0	1.299999952	1.5	2.700000048	0	1.100000024	0.5	0.5	0.5	0	0	0	0	0.100000001	0	0	2.200000048	0	0	0	0	0	0	0	0	1.5	0	3.700000048	0	0.100000001	0.5	0	0.5	0	7.099999905	0	0	0.800000012	0	3.400000095	0	0.5	0.5	0	0	0	0	0	10.89999962	0	0	0	0
79	2.5	0	0.899999976	16.29999924	0	0	0.899999976	0	0	0	0	0.400000006	0	0	0	0	0.100000001	3.799999952	0	0	2.400000095	0	1.200000048	0	0	0	0	0	0	0.899999976	0	0	0	0	4.599999905	0	0	0	0	7.199999809	0	1.899999976	4.099999905	0	0	0	2.700000048	0	0	1.5	0	0	2.400000095	0	0	0	0	0	0	0	0	5.199999809	0	11.10000038	0	3.299999952	0	0	2.200000048	0	0	0	0	4.199999809	0	7.699999809	0	0	0	0.899999976	0.899999976	0.899999976	0	0	5.599999905	0	0	0	0
80	0	0	0	0	0	1.100000024	2.400000095	0	0	0	0	0	0	0	0	0	0	0	4.400000095	0	2.200000048	0	0	0	0	1.100000024	0	1.100000024	0	0	11.10000038	0	0	0	1.100000024	0	0	0	0	27.39999962	15.19999981	1.100000024	1.100000024	2.200000048	0	3.599999905	2.200000048	0	0	0	0	0	2.200000048	0	1.200000048	1.5	0	0	0	1.100000024	0	0	0	3.799999952	0	0	1.5	0	0	0	0	0	0	0	0	4.699999809	0	0	3.400000095	1.100000024	0	0	0	0	1.100000024	0	0	1.100000024	0
81	0	0	0	0	0	2.400000095	0.5	0	0	1.100000024	0	0	0.600000024	0	0	0.600000024	2.299999952	0	4.400000095	1.200000048	0	0	0	1.5	0	0	0	0	0	0.100000001	4.199999809	0	2.700000048	0	0.5	0.899999976	0	0	1.799999952	14.69999981	1.100000024	0	3.299999952	0	0	0	6.800000191	0	2.299999952	0	0	0	2.299999952	0	13.39999962	0	0	0	0.800000012	0	0	0.899999976	0	2.700000048	3.700000048	0	0	0	0.600000024	0	0	0	0	0	0	4.300000191	0.5	0	0	0.5	0.600000024	0	0	6.199999809	0	0	0	0	0
82	3.299999952	0	0	0	0.100000001	0.100000001	0	0	0	6.699999809	0	0	0	0	0	0.400000006	5.5	0	7.199999809	1.200000048	0.300000012	0	0	3.299999952	0	0.100000001	0	0	0	0.300000012	1.799999952	0	0	0	5.199999809	0.300000012	0	0	1.899999976	5.599999905	12.80000019	1.399999976	0.800000012	1.100000024	0	0.800000012	4.900000095	0	0	2.299999952	0.699999988	0.300000012	1.100000024	0	2.700000048	0	0	0	0.400000006	0.300000012	0	0.300000012	0	1.799999952	1.100000024	0	0	0.899999976	0.100000001	0	5.699999809	0	0	0.400000006	0.400000006	3.299999952	0.300000012	0	0	0.300000012	0.300000012	0	0	7.099999905	1.299999952	0	0	0	0
83	0.899999976	0	0.5	0.100000001	6.599999905	0.100000001	3.700000048	0	0	3.799999952	0	0	0	0	0	0	7.599999905	1.100000024	1	0.600000024	0.5	0	0	0.5	0.400000006	1.5	0	0.5	0	0.899999976	0	0	0	0.600000024	3.299999952	3.299999952	0	0	2.700000048	2.700000048	5.5	0.899999976	0.5	0	0	3.5	7.199999809	0	2.200000048	3.799999952	0	0	0	0	0.5	0	0	0	0	1.100000024	0	0	0	0.899999976	0.5	0	0	2.900000095	0.400000006	0.100000001	0	0.100000001	0.600000024	0	1.399999976	4.099999905	0	0	0	0.400000006	0.5	0	0	3.599999905	3.799999952	0	0	0	0
84	6.199999809	0	0.899999976	0	0	0.899999976	0	0	0	0.899999976	0	0	0.899999976	0	0	0	28.39999962	0	7.599999905	0	0.899999976	3.900000095	0.899999976	0.899999976	0	0	0	2.099999905	0	0	0	0	1.799999952	0	6.599999905	0	0	0	0	1.399999976	1.399999976	0	0	0	0	0	0	0	0	1.899999976	0	0	2.5	0	0	0	0	0	0	0	0	10.30000019	0.899999976	0	0	0.899999976	0	0	0	0	0	0.400000006	0	2.799999952	0	4.5	0	0	0	0	0	0	0	1.799999952	3.700000048	0	0	0	0
85	1.100000024	0	0.300000012	0	0	2.299999952	0.5	0	0	4.699999809	0	3.400000095	0.300000012	0	0	0	7.099999905	0	1.399999976	0	0.200000003	0	0	2.400000095	0	0	0	0	0	1.600000024	0.400000006	0	1.5	0.600000024	1.799999952	0.699999988	0	0.300000012	0.200000003	0.300000012	11.30000019	0.800000012	0.5	0.800000012	0.5	2.400000095	3.799999952	0	0	0.300000012	0	0.300000012	1.899999976	0	1.5	1.399999976	0	0	0	0	0.300000012	0	0	0.600000024	0.800000012	0.800000012	0.899999976	1.799999952	0.600000024	0.899999976	0	6.099999905	1.299999952	0.899999976	0	6.800000191	0.600000024	0	0	0.300000012	0.600000024	0.300000012	0	3.5	0.200000003	0	0	0	0
86	0	0	0	1.700000048	2.400000095	4.199999809	0	0	0	0.600000024	0	3.099999905	0.699999988	0	0	0	6.5	0.600000024	8.5	0	0.899999976	0	0.5	1.399999976	0.600000024	0	0	0	0	3.599999905	0.699999988	0	5.800000191	0	3.900000095	3.099999905	0	0	1.200000048	6.599999905	4.199999809	0.5	1.700000048	0.899999976	0	0.5	0	0	0.600000024	0.100000001	0	0	0.600000024	0	0.5	0	0	0	2.200000048	0	0	0	0	12.30000019	0.100000001	0	0	1.299999952	0	0	1.299999952	0.5	1.100000024	0.100000001	0.100000001	2.900000095	0.100000001	0	0.5	0	0.600000024	0	0	0.100000001	0	0	0	0	0
87	4.5	0	1.5	1.899999976	0	0	17.5	0	0	0	0	3.700000048	0	0	0	0	8.5	0	9.800000191	0	1.600000024	0	1.600000024	1.600000024	1.5	0	0	2.599999905	0	0	0	0	0	0	1.700000048	0	0	0	0	4.099999905	0	1.600000024	0	1.5	0	0	0	0	0	0	0	0	3.099999905	0	0	0	0	0	0	0	0	11.60000038	1.799999952	0	0	0	0	5.099999905	0	0	0	0	0	0	1.700000048	0	0	0	0	0	1.5	0	0	0	8.100000381	0	0	0	0
88	0	0	0.200000003	0	0.699999988	2.5	1.399999976	0	0	4.300000191	0	1.700000048	0	0	0	0	22.89999962	0	2.099999905	0.800000012	0	0.699999988	0	0	0	0	0	0.600000024	0	0.600000024	0	0	5.599999905	1.299999952	5.800000191	0	0	0	1.399999976	0.899999976	4.400000095	0.600000024	0	6.800000191	0.600000024	0	0	0	0	0	0	0	0.699999988	0	0	2.200000048	0	0	0	0	0	0	0	2.5	2.700000048	0.600000024	0	1.100000024	4.300000191	0	0.699999988	1.399999976	0	1.5	0	3.599999905	0.600000024	0	0.699999988	0	0	0	0	0	8.899999619	0	0	0	0
89	0	0	0.5	0	0	3.299999952	0.5	0.400000006	0	8.300000191	0	0	1.899999976	0	0	0	4.900000095	0.800000012	9.399999619	0	0.699999988	8.199999809	0	0.5	0	0	0	0	0	0.899999976	0	0.899999976	0	0.100000001	0.200000003	0	0	0	0.5	0.899999976	0.400000006	1.100000024	1.700000048	0.100000001	0	0.600000024	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	5.199999809	1.399999976	0	0	0	3.599999905	0	0	8.899999619	0	1.899999976	0	0.400000006	0.899999976	0	0	0	0.5	1.299999952	0	0.400000006	15.19999981	0	0	0	0
90	0	0	0	0.400000006	0	0.400000006	1.100000024	0	0.400000006	0.800000012	0	2.299999952	0	0	0	0	6.300000191	0	1.799999952	0	2.200000048	1.799999952	0	2.799999952	0	0	0	0	0	0.400000006	0	0	0	0	4.800000191	2.900000095	0	1.600000024	1.5	11.19999981	2.599999905	0.100000001	0.300000012	1.600000024	0	1.299999952	0.400000006	0	1.5	2.900000095	0	0.400000006	0	0	10.30000019	0	0	0	0.899999976	3.5	0	0	0	0	2.400000095	0	0.400000006	1.600000024	0	0.300000012	0	1	0	0	0	1.200000048	1.5	0	0	0	1.200000048	0	0	0.400000006	5.800000191	0	0	0.400000006	0
91	0	0	0.699999988	0.899999976	0	2.200000048	1.5	0	0	0.699999988	0	0.800000012	0	0	0	0	2.400000095	0	10.60000038	1.299999952	5.5	9.199999809	0	0	0	0	0.699999988	0	0	0	2.200000048	0	0	1.5	8.800000191	0	0	0	3.700000048	5.5	0	7.400000095	0	3.700000048	0	0	0	0	0.699999988	0	0	0	0	0	5.300000191	0	0	0	0	5.099999905	0	0.200000003	1.799999952	0	0	0	0.899999976	0	0.800000012	0	0	0	0	0.699999988	0	1.600000024	0	0	0.699999988	0	0.100000001	0	0	0	7.5	0	0	0	0
92	0	0	0	0.5	0	0.5	0	0	0	22.10000038	0	0	0	0	0	0	0.5	0	2.400000095	5.5	0.899999976	0	1.5	0	0	0	0	0	0	1.100000024	0	0	0	0	6.599999905	4.199999809	0	0	2.299999952	14.19999981	3.599999905	1.700000048	0	1.399999976	0	2.200000048	0	0	0.600000024	0	0	1.100000024	0.600000024	0	0.200000003	0	0	0	0	0.5	2.400000095	2.900000095	0	1.200000048	0	0	0	0	2.200000048	0	0	0	0	1.5	0	3.099999905	2.099999905	0	0	0	1.100000024	0	0.5	0.5	5.900000095	0	0	0	0
93	0	0	0	0	0	0.400000006	0.400000006	0	0	4.400000095	0	0	0.300000012	0	0	0	15.69999981	0	0	2.599999905	1.600000024	0.5	0	0	0	0	0	0	0	0.800000012	0.699999988	0	2.299999952	0	5.199999809	4.699999809	0	0.800000012	7.900000095	18.60000038	0	0.5	0	0.400000006	0	0	0	0	0.400000006	0	0	0.400000006	1.899999976	0	3.200000048	0	0	0	0	0	0.400000006	0	0	0.899999976	0	0	2.799999952	0.899999976	4.099999905	0	1.799999952	0	0	0.600000024	0	1.200000048	0.400000006	0	0	0	0.400000006	0	0	0	2.400000095	0	0	0	0
94	0.300000012	0	0	0	0	0	0	0	0.699999988	6.199999809	0	0	0.300000012	2.400000095	0	19.20000076	0.300000012	0	0.300000012	0	0.300000012	0.300000012	0	2.799999952	0	0	0	0	0	1.299999952	0.699999988	0	0.300000012	0	1.299999952	6.400000095	0	1.200000048	0.600000024	13.10000038	0.800000012	0.300000012	0.600000024	0	0	2.400000095	0	0	0	7.599999905	1.100000024	2.299999952	0	0	12.39999962	0	0	0	0	5.199999809	0	0	0	0	0	0	0.600000024	0	0.100000001	3.900000095	0	0	0	0.300000012	0	0.899999976	0.300000012	0	0	0	0.400000006	0	0	0	0.300000012	0	0	0.600000024	0.899999976
95	0	0	0	0	0	0	0	0	2.5	8.5	0	0	0	0.800000012	0	1.899999976	0.5	0	0.400000006	0.200000003	0	0.200000003	0	4.400000095	0	0	0	0	0	2.599999905	0	0	0.200000003	0	0.699999988	0.699999988	0	3.700000048	0.100000001	6.099999905	0.699999988	0	0.200000003	0	0	0.200000003	0	0	0	8.699999809	2.299999952	3.599999905	0	0	7.5	0	10.60000038	0	0	2.200000048	0	0	0	0	0	0	0.600000024	0.800000012	0.100000001	11.30000019	0	0	0.699999988	0.200000003	0	0.699999988	0	0	0	0	0.200000003	0	0	0	0	2.400000095	0.5	0.200000003	1.399999976
96	0	0	0	0	0.600000024	0	0	0	2.599999905	2.5	0	0	0	0.300000012	0	0.300000012	0	0	6.599999905	0	0	0	0	6.699999809	0	0	0	0	0	1.600000024	0	0	3.400000095	0	1.200000048	9.5	0	4.800000191	1.100000024	11.69999981	0	0	0.200000003	0.300000012	0	0	0	0	0	4.800000191	3.5	2.099999905	0	0	10.19999981	0	0	0	0	0	0	0	0	0	0	0	1.799999952	0	0	7.099999905	0	0	1.700000048	0	0	1.399999976	0	0	0	0	0.400000006	0	0	0.300000012	0	7.300000191	1.200000048	0	0.300000012
97	1.100000024	0	0	0	0.300000012	0	0	0	0.600000024	6.800000191	0	0	0	0.5	0	27.29999924	0	0	0.300000012	0	0	0.300000012	0	13.69999981	0	0	0	0	0	2.200000048	0.300000012	0	4.599999905	0	0.800000012	6.400000095	0	2.400000095	0.5	2.900000095	1.799999952	0	0	0	0	0	0	0	0	3.799999952	0.300000012	0.800000012	0	0	1.799999952	0	0	0	0	0.800000012	0	0	0	0	0.899999976	0	0	0.5	0	4.199999809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.80000019	0.300000012	0	0.5
98	0	0	0	0	4.300000191	0	0	0	0	0	0	0	0	0.300000012	0	23.89999962	0	0	2.900000095	0.200000003	0	0	0	14.39999962	0	0	0	0	0	1.799999952	0.300000012	0	2.700000048	0	0.200000003	5.599999905	0	0.400000006	1.299999952	6.300000191	0.699999988	0	0	0	0	0.400000006	0	0	0	3.5	0	0.899999976	0	0	1.600000024	0	0	0	0	0.200000003	0	0	0	0	0.300000012	0	0.699999988	0.300000012	0.5	7.699999809	0	0	1.799999952	0	0	0	0	0	0	0	0	0	0	0	0	15.69999981	0	0	0.699999988
99	0.600000024	0	0	0	9.600000381	0	0	0	0	7.099999905	0	0	0	0	0	2.200000048	0	0	17.10000038	0	0	0	0	16.60000038	0	0	0	0.899999976	0	1.100000024	0	0	0	0	0.600000024	3.799999952	0	0	0.600000024	13.5	1.799999952	0.5	0	0	0	0	0	0	0.699999988	0.5	0	0	0	0	0	1.399999976	0	0	0	0.5	1.299999952	0	0	4.900000095	3.299999952	0	0.600000024	3.400000095	0.600000024	1.600000024	3.400000095	0	0	0.5	0	0	1.100000024	0	0	0	0	0	0	0	0	0	0	0	0
100	3.299999952	0	0	0	15.89999962	1.100000024	1.799999952	0	0	1.100000024	0	0	0	0	0	0	0.300000012	0	0	0	0.200000003	0	1.700000048	0	0	0	1.399999976	0.699999988	0	0	0	0	0	0	2.900000095	3.299999952	0	0	5.400000095	1.100000024	0	1.100000024	0	1.299999952	16.60000038	0	0	0	1.100000024	1.100000024	0	0	4.599999905	0	0	0	0	0	0	0	0	0	0	10.89999962	0	0	0	0	0	0	3.299999952	1.100000024	0	0	0	0	0	0	0	0	1.100000024	0	0	1.399999976	2.200000048	0	0	1.100000024	0
101	0	8.899999619	0	0	1.899999976	0	0.100000001	0	0	0	0	1.600000024	0	0	0	0	0	0	2.200000048	2.299999952	0.100000001	0	0.100000001	0.100000001	0	0	1.100000024	4.199999809	0	0	0	0	0	6.099999905	3.299999952	0	0	0	0.300000012	0.100000001	0	0.100000001	0	0	0.100000001	0	0	0	0.100000001	0	0	0	0.200000003	0	0	0	0	0	0	0	0	0	0	19.5	0.100000001	0	0	0	0	0	1.100000024	0	0	0	12.69999981	0	0	0	0	1.299999952	0	0	0	1.899999976	0.100000001	0	0	0	0
102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.599999905	0	0	0	0	0	2.5	0	21.79999924	0	0	0	0	0	0	0	5.400000095	0	0	0	2.299999952	0	0	2.200000048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.099999905	0	0	1.799999952	0	1.799999952	16.20000076	0	0	0	0	0	0	0	0	0	0	27.60000038	0	0	0	0	0	0	0	0	8.600000381	0	0	0	0	0
103	0.100000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.199999809	0.100000001	4.199999809	6.099999905	1.100000024	1.100000024	0	0	0	2.700000048	0	5.599999905	6.199999809	0	0.100000001	0	0.100000001	0	0	0	0	0	0.100000001	0	0	0	0	0	0	0	2.599999905	5.099999905	0	0	0	4.5	0	0	0.100000001	5.800000191	0	25.89999962	0.100000001	1.100000024	0	0	0	0	5.199999809	0	0	0	2.700000048	0	0	0	0	0	0	0	0.100000001	0	0.200000003	0	0	0.100000001	0
104	2.200000048	22.29999924	1.100000024	0	5.5	2.5	0	0	0	0	0	0	0	0	1.100000024	1.299999952	0	0	1.200000048	0	5.800000191	0	0	1.100000024	0	0	0	5.599999905	0	0	0	0	0	0.800000012	2.200000048	0	2.900000095	0	1.100000024	0	0	3.799999952	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	2.200000048	0	0	2.5	0	0	1.100000024	0	0	0	0	0	0	1.100000024	0	0	0	1.100000024	2.200000048	0	2.200000048	0	0	1.100000024	0	0	0	3.700000048	0	0	0	0
105	1.5	0	0.699999988	0	0.600000024	0	0.800000012	0	0	0	0	0	0	0	0	0	21.60000038	3.400000095	1.200000048	1.5	3.700000048	0	0	0	2.5	0	0.800000012	0	0	0.800000012	0.800000012	0	0	0.200000003	1.399999976	0	0	0	8.199999809	1.5	0	0.699999988	0	1.5	2.099999905	0	0	0	0	0.800000012	0	0	0	0	1.600000024	0	0	0	0	0	1.299999952	0	0	0	0	0.800000012	0	0	0.899999976	0	0.800000012	0	0	0	4.599999905	0.300000012	0	0	0	0.800000012	0	0.800000012	0	0.800000012	6.900000095	0	0	0	0
106	0	0	3.400000095	0	9.199999809	0.699999988	0.699999988	0	0	2.200000048	0	11.30000019	0	0	0	0	9.600000381	0	2.700000048	0	0	0	0	0	0	0	0.800000012	0.800000012	0	0	0.699999988	0	0	0	11.5	0	0	0	1.5	0	0	5.099999905	0	0.699999988	0	0	0	0	0.699999988	0.899999976	0	0	2.099999905	0	0	0	0	0	0	0	0	0	1.299999952	15.60000038	0	2.400000095	0	0	0	0	0	0	0	0	1.600000024	0	0	1.299999952	0	0	0	1.299999952	0.699999988	0	0.899999976	0	0	0	0
107	0	0	0	1.399999976	0.800000012	0	3.799999952	0	0	4.5	0	1	0	0	0	0	5.300000191	0	10.19999981	0	3.799999952	0	0.5	0	0	0	0	0	0	0.5	0	0	0	0.5	9.199999809	3.200000048	0	0	4.199999809	0.899999976	0	1.399999976	1.100000024	0	0	0.5	0	0	2.400000095	1.299999952	0	0	6.199999809	0	6.599999905	0	0	0	0	0	0	0	0	0.5	2.099999905	0	0	1.100000024	0	0	4.699999809	0	0	1.200000048	0	3.099999905	0.100000001	0	0.5	0	0	0.5	0	0	5.300000191	0	0	0	0
108	0	0	0.5	0	0.5	2.799999952	2.5	0.600000024	1.100000024	26.70000076	0	0	0	0	0.5	0	0	0	3.900000095	0	1.100000024	3.099999905	0	0	0	0	0	0.5	0	2.400000095	0	0.699999988	0	0	8.699999809	2.099999905	0	0	1.399999976	8.100000381	0	2.200000048	0	0.100000001	0	0.600000024	0	0	0	0.5	0	0	2.599999905	0	5.599999905	0	0	0	0	0.5	0.5	0	0	0.5	0	0	0	1.899999976	1.600000024	0	1.700000048	0	0.600000024	5.199999809	0	0.100000001	0.5	0	0	0	0.5	0	0.5	0	4.5	0	0	0	0
109	2.900000095	0	0	0	0	5.699999809	0	0	2.799999952	0	0	0	0	0	0	0	14.89999962	0	7.300000191	0	0	0	0	0	0.600000024	0	0	0	0	1.200000048	0.400000006	0	0	0	4.199999809	0	1.5	0	4.300000191	0.400000006	3.799999952	0.600000024	0.600000024	0.100000001	0	4.099999905	5.199999809	0	0	0.600000024	0	0	3.299999952	0	3.299999952	0	0	0	0	0	0	0.600000024	0	0	0	0	0	0.100000001	0	0	1.700000048	0	0	3.799999952	0	1.899999976	0	0	0	0	0	1.700000048	0	2.299999952	1	0	0	1.100000024	0
110	0	0	0	0	4.300000191	3.200000048	0	0	0	1	0	0	0	0	0	0	7.400000095	0	1.5	0.5	0.100000001	0	0	0	0	0.5	0	0	0	0	0	0	2.099999905	0	2.799999952	1.299999952	0	2.400000095	5.300000191	2.299999952	0.800000012	0.600000024	3.900000095	0	0	0.699999988	4.5	0	0	0.699999988	0	0	0	0	2.700000048	0	1.200000048	0	0	1.100000024	0	1.399999976	0	4.400000095	2.400000095	0.5	0	0	0.5	0	0	0	0	1.200000048	0	8.600000381	0	0	2.400000095	0.5	0	0	0.100000001	0	0.200000003	0	0	0.5	0
111	0	0	0	0	0.800000012	1.399999976	0.800000012	0	0	2.799999952	0	0	0	0	0	0	8.899999619	0	10.80000019	0	0	0	0.400000006	0.300000012	0	0.300000012	0	0	0	0	0	0	0	0.100000001	4.800000191	0.200000003	0	0	2.700000048	7.5	5.300000191	0.800000012	1.299999952	0	0.300000012	4.199999809	9.199999809	0	0	0.300000012	0	0	0.699999988	0	0.300000012	1.399999976	0	0	0	0	1.299999952	0.699999988	0	2.099999905	7.699999809	0	0.300000012	0.800000012	0.5	0	0	0	0	1.600000024	0	3.799999952	0.699999988	0.699999988	0.100000001	0.400000006	0.400000006	0.300000012	0	1.100000024	4.400000095	0	0	0	0
112	2.299999952	0	0.800000012	0.100000001	0.400000006	2.299999952	5.099999905	0	0	9.899999619	0	0.400000006	0.400000006	0	0	0	1.799999952	0	2.299999952	0	0.100000001	0	0	0.400000006	0	0	0	0	0	0.400000006	0.800000012	0	4.599999905	0.800000012	1.5	4.400000095	0	0	2.799999952	7.400000095	2.099999905	1.200000048	0.600000024	0.600000024	0	1.899999976	2.299999952	0	0	1.399999976	0	0	0.400000006	0	0.800000012	0	0	0	0.400000006	0.400000006	0	0.400000006	0	4.099999905	0.400000006	0	1.399999976	0.400000006	1.200000048	0	0	0	1.299999952	1.799999952	0.800000012	1.700000048	0	0	0	0	0	0	0	3.5	3.799999952	0	0	0	0
113	0	0	0	0	2.299999952	3.5	2.200000048	0	0	10.69999981	0	0	0	0	0	0	4.800000191	0	8.699999809	0.100000001	0	5.599999905	0.400000006	2.900000095	0	0	0	0	0	0.100000001	0	0	3.700000048	0	0.200000003	5.199999809	0	0	0	10.30000019	5.099999905	0.5	0.699999988	0.400000006	0	0.899999976	1.799999952	0	0	2.299999952	0	0	1.899999976	0	2.5	0	0	0	0	0.899999976	0	0	0	0	3.599999905	0	0	1.100000024	1.200000048	4.099999905	0	0	0	2.700000048	0	1.5	1.5	0	0	0	0	0	0	1.399999976	1.799999952	0	0	0	0
114	0.300000012	0	0	0	0	1.799999952	0.600000024	0	0	10.60000038	0	0	0	0	0	1.600000024	0.600000024	0	0.400000006	0	0.600000024	3.700000048	0.400000006	5.900000095	0	0	0	0	0	0.300000012	0.600000024	0	0	0	0.400000006	2.799999952	0	0.800000012	3.900000095	7.300000191	8.699999809	1.100000024	0.800000012	0.400000006	1.100000024	0.200000003	1.600000024	0	0.300000012	0.400000006	0	0	0.699999988	0	6.300000191	0	0	0	0.699999988	0.699999988	0.300000012	0	0	0	4.199999809	0	0.300000012	0	0.5	0.800000012	0	0	4.099999905	1.100000024	0	0.600000024	1.899999976	0	0	0.300000012	0	0	0	10.69999981	0.300000012	0	0	0.300000012	0
115	6.599999905	0	0	0.600000024	0.200000003	0.200000003	1.200000048	0	0	1.100000024	0	7.300000191	0	0	0	0	2.400000095	0	9.199999809	1.299999952	0.600000024	2.200000048	0	2.099999905	0.699999988	0	0	0.600000024	0	0	0	0	0	0	9.600000381	0.600000024	0	0	1.100000024	5.300000191	0	1.299999952	0.600000024	1.200000048	0	1.299999952	0	0	1.600000024	0.600000024	0	0	2.099999905	0	0.600000024	0	0	0	1.100000024	1.5	0	0	0	0.400000006	0.200000003	0	0	2.400000095	0.100000001	0	0.100000001	0	1.799999952	1.399999976	1.100000024	1.100000024	0	0.600000024	0	0	0	0	0	2.299999952	1.299999952	0	0	0	0.600000024
116	9.100000381	0	0.699999988	0	0	0	5.800000191	0	0	4.199999809	0	6.099999905	0.800000012	0	0	0	5.400000095	0	7.199999809	0.600000024	4.199999809	0	0	0	0	0	0	0.600000024	0	1.299999952	0.600000024	0	0	0.600000024	3.299999952	0	0	0.800000012	1.799999952	0	0	2.5	1.399999976	2.599999905	0	1.100000024	0	0	0	0	0	0	10.39999962	0	0	0	0	0	0	0	3.599999905	2.599999905	0	1.600000024	3.799999952	1.299999952	0.600000024	0	1.399999976	0	0	0	0	0.899999976	0.699999988	1.299999952	0	0.600000024	0.699999988	0	0	0.600000024	0	3.700000048	3.5	0	0	0.600000024	0
117	2.400000095	0	0.699999988	0	0	1.799999952	4.5	0	0	20.5	0	2.5	0	0	0	0	4.199999809	4.099999905	2.400000095	0	0	0.699999988	0	1.600000024	1.5	0	0	0	0	0.899999976	0	0	2.5	0	4.699999809	0	0	0	0.800000012	0.800000012	0	0.899999976	1.200000048	1.600000024	2.599999905	0	0	0	0.699999988	0.699999988	0	0	2.5	0	0	0	0	0	0	0	0	0	0	10.60000038	0	0	1.799999952	0	1.5	0	5.400000095	1.799999952	0	0	0.200000003	0	0.699999988	0	0	0	0	1.5	0	1.600000024	4.599999905	0	0	1.5	0
118	1.899999976	0	1.600000024	0	0	0.5	1.799999952	0	0	9.399999619	0	0	0.400000006	0	0	0	8.899999619	2.5	1.600000024	0	0.600000024	1.600000024	0.400000006	0	0	0	0	0	0	0.899999976	1.700000048	0	1.700000048	0.5	8.300000191	1.5	0	1.600000024	4.800000191	6.099999905	1.899999976	0.100000001	0.400000006	0.400000006	0.400000006	3.5	1.200000048	0	0	0	0	0	1.899999976	0	4.300000191	0	0	0	0	0	0	0	0	5.400000095	0.5	0	0	1.200000048	0.899999976	0	1.200000048	0	0	3.5	0	1.200000048	1.200000048	0	0	0	0.400000006	0	0.400000006	1.200000048	7.900000095	0	0	1.299999952	0.400000006
